MAGs	count	percentage
GL15_Up_concoct_139	47216.13369	0.000215216
GL15_Up_metabat_5	14099.55568	6.42672E-05
GL15_Up_metabinner_1	14003.79373	6.38307E-05
GL15_Up_metabinner_22	11666.30039	5.31761E-05
GL16_Down_concoct_50	13426.21889	6.1198E-05
GL16_Down_concoct_56_sub	11385.79262	5.18976E-05
GL16_Down_concoct_99_sub	737.4762018	3.36149E-06
GL16_Down_metabinner_11	96072.71234	0.000437909
GL16_Down_metabinner_2	14851.46964	6.76945E-05
GL16_Down_metabinner_8	22916.36573	0.000104455
GL16_UP_concoct_134	48924.37976	0.000223002
GL16_UP_concoct_40_sub	62784.71398	0.000286179
GL16_UP_metabinner_2	1335.796296	6.08869E-06
GL17_Down_metabinner_14	6873.639612	3.13307E-05
GL17_Up_concoct_71	24579.87191	0.000112037
GL22_DN_concoct_130	443114.1644	0.002019758
GL22_DN_concoct_152	13182.74075	6.00882E-05
GL22_DN_concoct_26	30053.55629	0.000136987
GL22_DN_metabinner_3	1890.52413	8.61719E-06
GL22_UP_concoct_59_sub	78576.65008	0.00035816
GL22_UP_concoct_73	18522.51527	8.44274E-05
GL22_UP_metabat_32	893.7554541	4.07383E-06
GL22_UP_metabinner_2	24746.59993	0.000112797
GL24_UP_concoct_125	12733.00184	5.80383E-05
GL24_UP_concoct_169	10220.14146	4.65844E-05
GL24_UP_concoct_27	33888.91424	0.000154469
GL24_UP_metabat_48_sub	45961.49387	0.000209497
GL24_UP_metabinner_8	6583.176912	3.00068E-05
GL26_DN_concoct_27	75342.4388	0.000343418
GL26_DN_concoct_36_sub	50013.9724	0.000227969
GL26_DN_metabat_42	10546.78016	4.80733E-05
GL26_DN_metabinner_2_sub	99234.36895	0.00045232
GL26_DN_metabinner_5	8965.566801	4.08659E-05
GL26_DN_metabinner_7	28455.89492	0.000129705
GL26_DN_metabinner_9_sub	76732.35301	0.000349754
GL26_UP_concoct_141	7444.070576	3.39308E-05
GL26_UP_metabinner_2	25411.22734	0.000115827
GL26_UP_metabinner_8_sub	111079.3896	0.000506311
GL27_UP_concoct_109	309643.3393	0.001411385
GL27_UP_concoct_12	23972.11115	0.000109267
GL27_UP_concoct_146	103499.2806	0.00047176
GL27_UP_concoct_212	1531.167222	6.97921E-06
GL27_UP_concoct_35_sub	6960.507232	3.17267E-05
GL27_UP_concoct_44_sub	56532.9001	0.000257683
GL27_UP_concoct_47	11129.02346	5.07272E-05
GL28_DN_concoct_152	21671.57543	9.87812E-05
GL28_DN_concoct_192	16058.67387	7.3197E-05
GL28_DN_metabat_107_sub	106189.8462	0.000484024
GL28_DN_metabat_48	4346.191259	1.98104E-05
GL28_DN_metabat_81	137550.3116	0.000626968
GL28_DN_metabinner_1	1482.897232	6.75919E-06
GL28_DN_metabinner_15	11554.96321	5.26687E-05
GL28_DN_metabinner_6	9370.374187	4.27111E-05
GL28_DN_metabinner_8_sub	115040.7842	0.000524367
GL28_UP_concoct_23_sub	351117.3377	0.001600427
GL28_UP_metabat_94	4345.67662	1.9808E-05
GL28_UP_metabinner_4	59948.11527	0.000273249
GL29_DN_concoct_129	577708.2527	0.002633251
GL29_DN_concoct_28_sub	69969.91424	0.00031893
GL29_DN_concoct_81	166705.9551	0.000759862
GL29_DN_metabinner_2	38889.79106	0.000177263
GL29_DN_metabinner_7	41262.63105	0.000188079
GL29_UP_concoct_107_sub	222722.8647	0.001015193
GL29_UP_metabinner_4	35774.4288	0.000163063
GL30_DN_concoct_135	30403.67867	0.000138583
GL30_DN_concoct_176_sub	119904.3316	0.000546536
GL30_DN_concoct_186	98591.19042	0.000449388
GL30_DN_concoct_48	25523.51879	0.000116339
GL30_DN_concoct_6	31181.13177	0.000142127
GL30_DN_metabat_152	31541.75337	0.00014377
GL30_DN_metabat_39_sub	157888.6905	0.000719672
GL30_UP_concoct_126_sub	89395.10749	0.000407472
GL30_UP_concoct_163	7920.799689	3.61038E-05
GL30_UP_concoct_31	614781.8862	0.002802236
GL30_UP_concoct_80	11795.23978	5.37639E-05
GL30_UP_metabat_21_sub	90238.70119	0.000411317
GL30_UP_metabat_86	4894.409388	2.23092E-05
GL30_UP_metabinner_1	4967.856419	2.2644E-05
GL32_Down_concoct_175	201235.4412	0.000917251
GL32_Down_concoct_208_sub	7709.364901	3.514E-05
GL32_Down_metabat_118	1105396.315	0.005038505
GL32_Down_metabat_63	53635.62081	0.000244476
GL32_Down_metabat_69	24149.15543	0.000110074
GL32_Down_metabinner_12	7034.584319	3.20643E-05
GL32_Down_metabinner_14	28453.91106	0.000129696
GL32_Down_metabinner_16	18015.3179	8.21156E-05
GL32_Down_metabinner_19	5363.895282	2.44492E-05
GL32_Down_metabinner_21_sub	13194.76553	6.0143E-05
GL32_Down_metabinner_25_sub	25794.69488	0.000117575
GL32_Down_metabinner_3	5135.912072	2.341E-05
GL32_Down_metabinner_33	16284.89308	7.42281E-05
GL32_Down_metabinner_4	13054.06805	5.95017E-05
GL32_UP_concoct_130	119218.7184	0.000543411
GL32_UP_concoct_160_sub	61941.9954	0.000282338
GL32_UP_concoct_199_sub	17614.11449	8.02869E-05
GL32_UP_concoct_49	3788.752299	1.72695E-05
GL32_UP_concoct_86	152488.9207	0.000695059
GL32_UP_metabat_132	18424.90681	8.39825E-05
GL32_UP_metabat_137_sub	143870.2428	0.000655775
GL32_UP_metabat_58_sub	1236188.995	0.005634671
GL32_UP_metabat_77	16049.25237	7.31541E-05
GL32_UP_metabinner_11	109885.6408	0.00050087
GL32_UP_metabinner_48_sub	32094.75458	0.000146291
GL34_DN_concoct_1	27568.4112	0.00012566
GL34_DN_concoct_163_sub	160259.7625	0.00073048
GL34_DN_concoct_202	356430.401	0.001624645
GL34_DN_concoct_226	26889.50777	0.000122565
GL34_DN_concoct_229	21657.67725	9.87178E-05
GL34_DN_concoct_23_sub	40341.35841	0.00018388
GL34_DN_metabinner_13	25905.99459	0.000118082
GL34_DN_metabinner_24_sub	85810.48161	0.000391133
GL34_DN_metabinner_36_sub	22605.73964	0.000103039
GL34_DN_metabinner_41	9082.889203	4.14007E-05
GL34_DN_metabinner_7	29192.44484	0.000133062
GL34_UP_concoct_125	91573.31273	0.0004174
GL34_UP_concoct_161_sub	77004.35161	0.000350993
GL34_UP_concoct_24	382878.1858	0.001745196
GL34_UP_concoct_32_sub	48795.5623	0.000222415
GL34_UP_concoct_40	173810.0421	0.000792243
GL34_UP_concoct_60	20006.55148	9.11918E-05
GL34_UP_metabat_125_sub	64935.60145	0.000295983
GL34_UP_metabat_133	22216.98987	0.000101267
GL34_UP_metabat_149	115586.2781	0.000526854
GL34_UP_metabat_46_sub	178066.7314	0.000811646
GL34_UP_metabat_76_sub	181694.4042	0.000828181
GL34_UP_metabinner_10_sub	214158.4181	0.000976155
GL34_UP_metabinner_16_sub	6152.418559	2.80433E-05
GL34_UP_metabinner_21_sub	11514.40685	5.24838E-05
GL34_UP_metabinner_29_sub	42941.13678	0.00019573
GL35_DN_concoct_129_sub	131013.6696	0.000597173
GL35_DN_concoct_139	179426.2462	0.000817842
GL35_DN_concoct_158	36099.72518	0.000164546
GL35_DN_concoct_169_sub	132683.9029	0.000604786
GL35_DN_concoct_218	49492.18497	0.00022559
GL35_DN_concoct_221	47008.75074	0.000214271
GL35_DN_concoct_8	132410.3505	0.000603539
GL35_DN_metabat_92_sub	11472.77341	5.2294E-05
GL35_DN_metabinner_2	7943.356452	3.62066E-05
GL35_DN_metabinner_6	35711.16706	0.000162775
GL36_DN_concoct_104	56610.5804	0.000258037
GL36_DN_concoct_193_sub	139322.9042	0.000635047
GL36_DN_concoct_49	68724.99486	0.000313255
GL36_UP_metabat_57	18746.87423	8.54501E-05
GL36_UP_metabinner_12	88617.6309	0.000403928
GL36_UP_metabinner_14_sub	316029.9788	0.001440496
GL36_UP_metabinner_15	1778.085341	8.10469E-06
GL36_UP_metabinner_3	7260.182369	3.30926E-05
GL36_UP_metabinner_4	7368.27416	3.35853E-05
GL36_UP_metabinner_9	1110.627315	5.06235E-06
GL42_DN_concoct_145	24027.77493	0.000109521
GL42_DN_concoct_176_sub	56663.56071	0.000258278
GL42_DN_concoct_87_sub	2667.989655	1.2161E-05
GL43_DN_concoct_104_sub	310014.2786	0.001413076
GL43_DN_concoct_82	80781.99404	0.000368212
GL44_Down_metabat_19	30271.1566	0.000137979
GL44_Down_metabinner_1	2237.219409	1.01975E-05
GL44_Down_metabinner_2	11289.07058	5.14567E-05
GL44_UP_concoct_113	10176.86893	4.63872E-05
GL44_UP_concoct_128_sub	2169.30135	9.88789E-06
GL44_UP_concoct_196_sub	320413.1837	0.001460475
GL44_UP_concoct_43	82920.80313	0.000377961
GL44_UP_concoct_98_sub	3385.292908	1.54305E-05
GL44_UP_metabat_111	19102.41885	8.70707E-05
GL44_UP_metabat_118	181832.8342	0.000828812
GL44_UP_metabat_15	780.3378185	3.55686E-06
GL44_UP_metabat_155	27455.65981	0.000125146
GL44_UP_metabat_31	49050.15124	0.000223575
GL44_UP_metabat_8	29926.39187	0.000136407
GL44_UP_metabinner_12_sub	21243.95804	9.6832E-05
GL44_UP_metabinner_2	18995.40162	8.65829E-05
GL45_Down_concoct_107	21994.02214	0.000100251
GL45_Down_concoct_159_sub	12605.07484	5.74552E-05
GL45_Down_metabat_30_sub	29552.57421	0.000134704
GL45_Down_metabinner_8	15956.28756	7.27303E-05
GL45_UP_concoct_105	137722.1081	0.000627751
GL45_UP_metabat_13	66624.87082	0.000303683
GL45_UP_metabinner_10_sub	93561.72294	0.000426464
GL45_UP_metabinner_16_sub	11773.69426	5.36657E-05
GL46_Down_concoct_214	6615.022097	3.01519E-05
GL46_Down_metabinner_15	14630.04404	6.66852E-05
GL46_Up_concoct_104	3457.694046	1.57605E-05
GL46_Up_concoct_171	171139.7733	0.000780072
GL46_Up_concoct_182	20339.64462	9.27101E-05
GL46_Up_concoct_70	120521.6909	0.00054935
GL46_Up_metabat_51	19913.279	9.07667E-05
GL47_Down_concoct_189	26105.94241	0.000118993
GL47_Down_concoct_39	12734.6485	5.80458E-05
GL47_Down_concoct_66	39993.77406	0.000182296
GL47_Down_metabinner_12	1194.850054	5.44624E-06
GL47_Down_metabinner_4	26226.52837	0.000119543
GL47_Up_concoct_108	97531.33526	0.000444557
GL47_Up_concoct_144	48335.67541	0.000220319
GL47_Up_concoct_181_sub	36797.95053	0.000167729
GL47_Up_concoct_238_sub	11242.81586	5.12459E-05
GL47_Up_metabat_157	3246.636302	1.47985E-05
GL47_Up_metabat_177	19033.13111	8.67549E-05
GL47_Up_metabat_76	1518.611968	6.92198E-06
GL47_Up_metabat_78_sub	100489.53	0.000458041
GL47_Up_metabinner_11	29315.39281	0.000133622
GL47_Up_metabinner_3	375.6335507	1.71217E-06
GL47_Up_metabinner_8	5557.399874	2.53312E-05
GL48_Down_concoct_139	150666.7705	0.000686754
GL48_Down_metabinner_4	2251.731023	1.02636E-05
GL48_Down_metabinner_7	8864.647057	4.04059E-05
GL48_UP_concoct_98	153836.1411	0.0007012
GL49_Down_concoct_122	12552.38355	5.7215E-05
GL49_Down_concoct_151_sub	4603.415381	2.09828E-05
GL49_Down_concoct_154	94908.7411	0.000432603
GL49_Down_concoct_216	12626.58596	5.75532E-05
GL49_Down_concoct_231_sub	44162.09568	0.000201295
GL49_Down_metabat_68_sub	5228.942827	2.3834E-05
GL49_Down_metabat_72	365.1258744	1.66428E-06
GL49_Down_metabat_92	15078.63247	6.87299E-05
GL49_Down_metabinner_19	258.3537043	1.1776E-06
GL49_Down_metabinner_20	2775.561266	1.26513E-05
GL49_Down_metabinner_27	2278.675332	1.03864E-05
GL49_Down_metabinner_6_sub	8145.865132	3.71297E-05
GL49_Down_metabinner_8	41977.91865	0.000191339
GL49_UP_concoct_67_sub	33768.70092	0.000153921
GL49_UP_concoct_72	49278.04235	0.000224614
GL49_UP_metabat_90	199192.9133	0.000907941
GL5_Up_concoct_179	93906.88645	0.000428037
GL5_Up_metabinner_1	417877.6826	0.001904728
GL5_Up_metabinner_11	7259.588683	3.30899E-05
GL50_Down_concoct_149	4236.585168	1.93108E-05
GL50_Down_concoct_16	69669.45009	0.00031756
GL50_Down_concoct_56_sub	353964.7382	0.001613406
GL50_Down_metabinner_33_sub	15372.16746	7.00678E-05
GL50_Down_metabinner_5	5275.476409	2.40461E-05
GL50_UP_concoct_37_sub	178935.782	0.000815607
GL51_DN_concoct_123	46249.05222	0.000210808
GL51_DN_concoct_202_sub	74031.7211	0.000337444
GL51_DN_concoct_96	76471.44413	0.000348564
GL51_DN_metabat_136	1910.503499	8.70826E-06
GL51_DN_metabat_148	1793.391734	8.17446E-06
GL51_DN_metabinner_15_sub	15027.75687	6.8498E-05
GL51_DN_metabinner_26	6209.717732	2.83045E-05
GL51_DN_metabinner_28	6340.365226	2.89E-05
GL51_DN_metabinner_7	5140.569364	2.34312E-05
GL51_DN_metabinner_8	13501.13119	6.15395E-05
GL51_Up_concoct_59_sub	4555.09118	2.07626E-05
GL51_Up_metabinner_1	8298.180548	3.78239E-05
GL51_Up_metabinner_15_sub	566.2327049	2.58094E-06
GL51_Up_metabinner_16_sub	13284.61922	6.05526E-05
GL51_Up_metabinner_17	8829.874305	4.02474E-05
GL51_Up_metabinner_2	16108.51954	7.34242E-05
GL51_Up_metabinner_4	27098.52928	0.000123518
GL51_Up_metabinner_5_sub	3584.288636	1.63375E-05
GL51_Up_metabinner_6_sub	1608.80626	7.3331E-06
GL52_DN_concoct_128	8682.868407	3.95774E-05
GL52_DN_concoct_140	139666.1481	0.000636612
GL52_DN_concoct_157	831135.3576	0.003788397
GL52_DN_concoct_16_sub	79553.17019	0.000362611
GL52_DN_metabat_56	1010.822019	4.60743E-06
GL52_DN_metabinner_5	21699.33698	9.89077E-05
GL53_Down_concoct_231	11460.75759	5.22393E-05
GL53_Down_concoct_240	8134.960718	3.708E-05
GL53_Down_concoct_85_sub	7438.418413	3.3905E-05
GL53_Down_concoct_86	4589.205013	2.0918E-05
GL53_Down_concoct_97	5404.072502	2.46323E-05
GL53_Down_concoct_99	15868.99396	7.23324E-05
GL53_Down_metabat_107_sub	23906.45704	0.000108968
GL53_Down_metabat_134	105194.0484	0.000479485
GL53_Down_metabat_20	719.2789241	3.27854E-06
GL53_Down_metabat_36	10188.96922	4.64423E-05
GL53_Down_metabat_69_sub	21661.9304	9.87372E-05
GL53_Down_metabat_88_sub	187802.7206	0.000856023
GL53_Down_metabat_90	7588.135837	3.45875E-05
GL53_Down_metabinner_1	1908.801493	8.7005E-06
GL53_Down_metabinner_10	4397.603877	2.00447E-05
GL53_Down_metabinner_16	9385.062784	4.2778E-05
GL53_Down_metabinner_17	9104.833052	4.15007E-05
GL53_Down_metabinner_23_sub	14824.63839	6.75722E-05
GL53_Down_metabinner_26	6453.256636	2.94146E-05
GL53_Down_metabinner_27_sub	19386.68046	8.83664E-05
GL53_Down_metabinner_29	59474.93509	0.000271093
GL53_Down_metabinner_3	2198.89062	1.00228E-05
GL53_Down_metabinner_30_sub	2817.175858	1.2841E-05
GL53_Down_metabinner_31_sub	29719.76877	0.000135466
GL53_Down_metabinner_5	2750.457633	1.25369E-05
GL53_Down_metabinner_64	16177.08252	7.37367E-05
GL53_Down_metabinner_92_sub	9424.994403	4.29601E-05
GL53_Down_metabinner_94_sub	16328.88207	7.44286E-05
GL53_Up_concoct_196	39142.20763	0.000178414
GL53_Up_concoct_234_sub	279125.5314	0.001272282
GL53_Up_concoct_241_sub	94575.81164	0.000431086
GL53_Up_metabat_123_sub	97448.74551	0.000444181
GL53_Up_metabat_149_sub	24528.37514	0.000111803
GL53_Up_metabat_16	13473.35347	6.14129E-05
GL53_Up_metabat_4	406053.3744	0.001850831
GL53_Up_metabat_5_sub	38290.91936	0.000174534
GL53_Up_metabat_73_sub	14070.28491	6.41337E-05
GL53_Up_metabat_9_sub	30786.82771	0.000140329
GL53_Up_metabinner_1	6178.687182	2.81631E-05
GL53_Up_metabinner_19	32928.96151	0.000150093
GL53_Up_metabinner_20	110541.3891	0.000503859
GL53_Up_metabinner_21	15940.60085	7.26588E-05
GL53_Up_metabinner_42_sub	6082.530638	2.77248E-05
GL53_Up_metabinner_45_sub	1656.303141	7.54959E-06
GL54_DN_metabat_73_sub	126651.021	0.000577288
GL54_DN_metabinner_14_sub	114975.5742	0.00052407
GL54_DN_metabinner_6	5446.413737	2.48253E-05
GL54_UP_concoct_14	18195.46984	8.29367E-05
GL54_UP_concoct_177_sub	118637.1862	0.00054076
GL54_UP_concoct_89	427897.5996	0.001950399
GL54_UP_concoct_9	12458.22998	5.67858E-05
GL54_UP_metabat_106	181145.9806	0.000825681
GL54_UP_metabat_18_sub	3490.437402	1.59098E-05
GL54_UP_metabat_24	486.027153	2.21536E-06
GL54_UP_metabat_36	14104.4664	6.42895E-05
GL54_UP_metabat_38_sub	1209.078602	5.5111E-06
GL54_UP_metabat_41_sub	86176.56261	0.000392801
GL54_UP_metabat_59	82476.16101	0.000375934
GL54_UP_metabinner_13	2338.831357	1.06606E-05
GL54_UP_metabinner_14	3216.122358	1.46594E-05
GL54_UP_metabinner_21_sub	52071.04159	0.000237345
GL54_UP_metabinner_24	46754.77925	0.000213113
GL54_UP_metabinner_4	7532.234072	3.43327E-05
GL54_UP_metabinner_44_sub	223727.3053	0.001019771
GL54_UP_metabinner_5	3233.116828	1.47369E-05
GL54_UP_metabinner_6_sub	98841.08821	0.000450527
GL56_Down_concoct_109	4972.171378	2.26636E-05
GL56_Down_concoct_143_sub	976.1242297	4.44927E-06
GL56_Down_concoct_45	10068.50797	4.58932E-05
GL56_Down_concoct_50_sub	53383.23952	0.000243326
GL56_Down_metabat_34	34086.8227	0.000155371
GL56_Down_metabat_35_sub	44192.07681	0.000201432
GL56_Down_metabinner_2	2418.188931	1.10223E-05
GL56_Down_metabinner_7	18964.16605	8.64405E-05
GL56_Up_concoct_124	36100.6601	0.00016455
GL58_Down_concoct_10	28963.48917	0.000132018
GL58_Down_concoct_163	20550.01858	9.3669E-05
GL58_Down_concoct_82	33935.40328	0.000154681
GL58_Down_metabat_138_sub	65680.41458	0.000299378
GL58_Up_concoct_3_sub	51349.3241	0.000234055
GL58_Up_concoct_85	88613.23152	0.000403908
GL6_UpB_concoct_86	22795.65531	0.000103905
GL6_UpB_metabinner_11_sub	2864.596704	1.30571E-05
GL61_DN_concoct_121_sub	3852.218142	1.75588E-05
GL61_DN_concoct_141_sub	4940.097393	2.25174E-05
GL61_DN_concoct_17	49183.15487	0.000224182
GL61_DN_concoct_175	7843.280772	3.57504E-05
GL61_DN_concoct_35	103459.1347	0.000471577
GL61_DN_concoct_89	4623.980627	2.10766E-05
GL61_DN_concoct_96	1152.055799	5.25118E-06
GL61_DN_concoct_98_sub	4179.431874	1.90503E-05
GL61_DN_metabat_25	162.2922054	7.39744E-07
GL61_DN_metabat_65	1391.406626	6.34217E-06
GL61_DN_metabat_70_sub	3324.110554	1.51516E-05
GL61_DN_metabinner_1	9376.7939	4.27403E-05
GL61_DN_metabinner_10	11065.42585	5.04373E-05
GL61_DN_metabinner_3_sub	424.0665023	1.93294E-06
GL61_DN_metabinner_39_sub	85465.44969	0.00038956
GL61_DN_metabinner_47_sub	41011.64257	0.000186935
GL61_DN_metabinner_6_sub	256628.7203	0.001169739
GL65_DN_concoct_113	88015.29465	0.000401182
GL65_DN_concoct_128	4155.224199	1.89399E-05
GL65_DN_concoct_143	12101.65351	5.51605E-05
GL65_DN_concoct_201	4123.544786	1.87955E-05
GL65_DN_concoct_218_sub	7154.164251	3.26094E-05
GL65_DN_concoct_33_sub	55294.40545	0.000252037
GL65_DN_concoct_57	119517.3344	0.000544772
GL65_DN_concoct_7_sub	130662.5353	0.000595573
GL65_DN_concoct_75_sub	134481.6072	0.00061298
GL65_DN_concoct_92	50418.23546	0.000229811
GL65_DN_metabat_140_sub	441583.2114	0.00201278
GL65_DN_metabat_156_sub	79304.33487	0.000361477
GL65_DN_metabat_17	23124.42443	0.000105403
GL65_DN_metabat_42_sub	152237.8988	0.000693915
GL65_DN_metabat_83	45439.42637	0.000207117
GL65_DN_metabinner_1	6667.077551	3.03892E-05
GL65_DN_metabinner_13	11063.69438	5.04294E-05
GL65_DN_metabinner_17	10964.11054	4.99755E-05
GL65_DN_metabinner_21	3332.550409	1.51901E-05
GL65_DN_metabinner_30_sub	51371.08252	0.000234154
GL65_DN_metabinner_31_sub	31271.35992	0.000142538
GL65_DN_metabinner_5	4687.637403	2.13667E-05
GL65_UP_concoct_192_sub	33667.74535	0.000153461
GL65_UP_concoct_39_sub	14359.25466	6.54509E-05
GL65_UP_concoct_5	37040.12345	0.000168833
GL65_UP_concoct_61	67385.54352	0.00030715
GL65_UP_concoct_98_sub	24211.11265	0.000110357
GL65_UP_metabat_140	579119.4728	0.002639683
GL65_UP_metabinner_16	11699.74467	5.33286E-05
GL65_UP_metabinner_8_sub	2639.427924	1.20308E-05
GL68_DN_concoct_85	5355.401739	2.44104E-05
GL68_DN_concoct_93	11266.64081	5.13545E-05
GL68_DN_metabinner_17	9502.284524	4.33123E-05
GL68_DN_metabinner_6	17798.29171	8.11264E-05
GL7_UP_metabat_28_sub	67308.871	0.0003068
GL7_UP_metabat_6_sub	53227.99931	0.000242618
GL7_UP_metabat_9_sub	481148.2198	0.002193121
GL7_UP_metabinner_32_sub	42135.83911	0.000192059
GL72_DN_concoct_12_sub	81387.70888	0.000370973
GL72_DN_concoct_167_sub	942529.2365	0.004296141
GL72_DN_concoct_181	2932.025654	1.33645E-05
GL72_DN_concoct_184	7558.07627	3.44505E-05
GL72_DN_concoct_216	5838.605957	2.66129E-05
GL72_DN_concoct_217	1285122.432	0.005857714
GL72_DN_concoct_256	11326.97301	5.16295E-05
GL72_DN_concoct_34	10249.42143	4.67179E-05
GL72_DN_concoct_53_sub	16905.50268	7.70569E-05
GL72_DN_concoct_64	22274.41736	0.000101529
GL72_DN_concoct_71	11314.86049	5.15742E-05
GL72_DN_concoct_9_sub	44155.96449	0.000201267
GL72_DN_metabat_113	103129.0655	0.000470072
GL72_DN_metabat_127_sub	235757.0859	0.001074604
GL72_DN_metabat_143	3061.960291	1.39567E-05
GL72_DN_metabat_162_sub	395530.5238	0.001802867
GL72_DN_metabat_164_sub	85038.13993	0.000387612
GL72_DN_metabat_174_sub	3106.699067	1.41606E-05
GL72_DN_metabat_177_sub	48282.73228	0.000220077
GL72_DN_metabat_203_sub	59084.68333	0.000269314
GL72_DN_metabat_34	1597.189828	7.28015E-06
GL72_DN_metabat_85	86195.16415	0.000392886
GL72_DN_metabinner_10	298.8909436	1.36237E-06
GL72_DN_metabinner_12	8323.98279	3.79415E-05
GL72_DN_metabinner_19	5781.086557	2.63508E-05
GL72_DN_metabinner_2	4734.878699	2.1582E-05
GL72_DN_metabinner_23_sub	145791.2779	0.000664531
GL72_DN_metabinner_28_sub	17656.62773	8.04806E-05
GL72_DN_metabinner_34_sub	1367.775109	6.23445E-06
GL72_DN_metabinner_43	2427.006586	1.10625E-05
GL72_DN_metabinner_52_sub	32544.55885	0.000148341
GL72_DN_metabinner_61	215175.1704	0.00098079
GL72_DN_metabinner_7	20020.59684	9.12558E-05
GL72_DN_metabinner_8	2685.547999	1.2241E-05
GL72_UP_concoct_0	108730.5231	0.000495604
GL72_UP_concoct_107	20290.15366	9.24845E-05
GL72_UP_concoct_117	10105.28891	4.60609E-05
GL72_UP_concoct_120	75432.05694	0.000343827
GL72_UP_concoct_135_sub	306757.4941	0.001398231
GL72_UP_concoct_172_sub	52802.5338	0.000240679
GL72_UP_concoct_191	95028.00428	0.000433147
GL72_UP_concoct_2	91477.02231	0.000416961
GL72_UP_concoct_20	36202.86068	0.000165016
GL72_UP_concoct_22	104129.0038	0.00047463
GL72_UP_concoct_232	15280.28188	6.9649E-05
GL72_UP_concoct_239_sub	13906.16243	6.33857E-05
GL72_UP_concoct_246	17694.37872	8.06527E-05
GL72_UP_concoct_269	38945.92814	0.000177519
GL72_UP_concoct_270_sub	141520.7519	0.000645065
GL72_UP_concoct_294	63936.78761	0.00029143
GL72_UP_concoct_303	13486.54434	6.1473E-05
GL72_UP_concoct_308_sub	213675.7959	0.000973955
GL72_UP_concoct_38_sub	88918.8146	0.000405301
GL72_UP_concoct_68_sub	129822.6608	0.000591744
GL72_UP_concoct_70_sub	62397.21326	0.000284413
GL72_UP_metabat_156_sub	325165.9258	0.001482138
GL72_UP_metabat_178_sub	29316.24413	0.000133626
GL72_UP_metabat_244	76285.13664	0.000347715
GL72_UP_metabat_78	21956.36732	0.000100079
GL72_UP_metabat_91	398.3799937	1.81586E-06
GL72_UP_metabinner_1	1995.40948	9.09527E-06
GL72_UP_metabinner_105_sub	88589.51462	0.0004038
GL72_UP_metabinner_127_sub	60448.14707	0.000275529
GL72_UP_metabinner_14	3725.352626	1.69805E-05
GL72_UP_metabinner_2	3195.990963	1.45676E-05
GL72_UP_metabinner_28	2032.207175	9.263E-06
GL72_UP_metabinner_3	2870.904305	1.30859E-05
GL72_UP_metabinner_32	280.7514462	1.27969E-06
GL72_UP_metabinner_36_sub	18412.89267	8.39278E-05
GL72_UP_metabinner_5	3069.829015	1.39926E-05
GL72_UP_metabinner_56	1356368.981	0.006182463
GL72_UP_metabinner_7	26966.0261	0.000122914
GL72_UP_metabinner_9	3268.100388	1.48963E-05
GL73_DN_concoct_124_sub	15745.55567	7.17698E-05
GL73_DN_concoct_13_sub	22454.70017	0.000102351
GL73_DN_concoct_131	14072.09839	6.4142E-05
GL73_DN_concoct_157_sub	3622.606378	1.65122E-05
GL73_DN_concoct_161	339.3687573	1.54688E-06
GL73_DN_concoct_173_sub	58297.77543	0.000265727
GL73_DN_concoct_207_sub	20314.42657	9.25952E-05
GL73_DN_concoct_209	34178.81025	0.00015579
GL73_DN_concoct_218_sub	82081.3677	0.000374135
GL73_DN_concoct_239_sub	85522.31155	0.000389819
GL73_DN_concoct_42_sub	60302.02031	0.000274863
GL73_DN_concoct_61	136054.7257	0.000620151
GL73_DN_concoct_64	32057.73957	0.000146122
GL73_DN_metabat_110_sub	7676.779064	3.49915E-05
GL73_DN_metabat_33_sub	16359.41633	7.45678E-05
GL73_DN_metabat_76	6213.862701	2.83234E-05
GL73_DN_metabinner_10	3589.109203	1.63595E-05
GL73_DN_metabinner_17	7255.717729	3.30723E-05
GL73_UP_concoct_156	14703.75694	6.70212E-05
GL73_UP_concoct_17	1528.021517	6.96487E-06
GL73_UP_concoct_64	11330.2397	5.16443E-05
GL73_UP_concoct_77	939.1882474	4.28091E-06
GL73_UP_metabinner_6	536.4053101	2.44499E-06
GL74_DN_concoct_140	25682.62468	0.000117064
GL74_DN_concoct_155_sub	67534.64697	0.00030783
GL74_DN_concoct_188_sub	935.6170172	4.26463E-06
GL74_DN_concoct_196	58856.92756	0.000268276
GL74_DN_concoct_206_sub	11987.08587	5.46383E-05
GL74_DN_concoct_21_sub	3856.045456	1.75762E-05
GL74_DN_concoct_234_sub	18068.15192	8.23564E-05
GL74_DN_concoct_244	47775.23007	0.000217764
GL74_DN_concoct_258_sub	1228.166039	5.5981E-06
GL74_DN_concoct_272	3702.633132	1.6877E-05
GL74_DN_concoct_278	16074.94801	7.32712E-05
GL74_DN_concoct_38_sub	22343.95172	0.000101846
GL74_DN_concoct_41_sub	4008.97671	1.82733E-05
GL74_DN_concoct_50_sub	23134.8225	0.000105451
GL74_DN_concoct_89	14073.59146	6.41488E-05
GL74_DN_concoct_94	61876.22798	0.000282038
GL74_DN_metabat_135_sub	9537.846064	4.34744E-05
GL74_DN_metabat_45	20216.99847	9.21511E-05
GL74_DN_metabat_57	167146.1344	0.000761869
GL74_DN_metabinner_10	81847.93817	0.000373071
GL74_DN_metabinner_11	28191.4122	0.000128499
